province,cons_no,cons_code,ballot_no,candidate_name,party,resign
ปัตตานี,4,ปัตตานี.04,1,นายโมฮำมัดรอฮมัด มามุ,ประชาชน,
ปัตตานี,4,ปัตตานี.04,2,นายอับดุลกอฮาร์ อาแวปูเตะ,ประชาชาติ,
ปัตตานี,4,ปัตตานี.04,3,ว่าที่ร้อยตรี โมฮามัดยาสรี ยูซง,ประชาธิปัตย์,
ปัตตานี,4,ปัตตานี.04,4,นายไซนุดิง ยูโซะ,พลวัต,
ปัตตานี,4,ปัตตานี.04,5,นายยูนัยดี วาบา,กล้าธรรม,
ปัตตานี,4,ปัตตานี.04,6,นายอาหมัดบูรฮัน ติพอง,เพื่อไทย,
ปัตตานี,4,ปัตตานี.04,7,นายอริญชัย ซูสารอ,ภูมิใจไทย,
ปัตตานี,5,ปัตตานี.05,1,นายมุกตา สาและ,ประชาธิปัตย์,
ปัตตานี,5,ปัตตานี.05,2,นายมะอำรัม อีดูงอ,เพื่อไทย,
ปัตตานี,5,ปัตตานี.05,3,นายบัณฑิต อับดุลบุตร,ประชาชาติ,
ปัตตานี,5,ปัตตานี.05,4,นายสาเหะมูหามัด อัลอิดรุส,ภูมิใจไทย,
ปัตตานี,5,ปัตตานี.05,5,นายมูฮัมหมัดนาเซร์ สูหลง,ประชาชน,
ปัตตานี,5,ปัตตานี.05,6,นายสนิท นาแว,กล้าธรรม,
ปัตตานี,5,ปัตตานี.05,7,นายอูกูอัลฮาดีด อาแด,พลังประชารัฐ,
พระนครศรีอยุธยา,1,พระนครศรีอยุธยา.01,1,นายอัณณพ อารีย์วงศ์สกุล,เพื่อไทย,
พระนครศรีอยุธยา,1,พระนครศรีอยุธยา.01,2,พันตำรวจโท ชำนาญ โตวงษ์,รวมไทยสร้างชาติ,
พระนครศรีอยุธยา,1,พระนครศรีอยุธยา.01,3,นายทวิวงศ์ โตทวิวงศ์,ประชาชน,
พระนครศรีอยุธยา,1,พระนครศรีอยุธยา.01,4,พันตำรวจเอก พงศ์พล พงษ์พิลา,เสรีรวมไทย,
พระนครศรีอยุธยา,1,พระนครศรีอยุธยา.01,5,นายชยพัทธ์ รัตนกสิกร,เศรษฐกิจ,
พระนครศรีอยุธยา,1,พระนครศรีอยุธยา.01,6,นายทรงพล สุขสมบูรณ์,ภูมิใจไทย,
พระนครศรีอยุธยา,1,พระนครศรีอยุธยา.01,7,นายวัชรพงศ์ ระดมสิทธิพัฒน์,ประชาธิปัตย์,
พระนครศรีอยุธยา,1,พระนครศรีอยุธยา.01,8,นายปมุข ภาคย์สุภาพ,ไทยสร้างไทย,
พระนครศรีอยุธยา,2,พระนครศรีอยุธยา.02,1,นายทรงศักดิ์ อยู่ยืน,รวมไทยสร้างชาติ,
พระนครศรีอยุธยา,2,พระนครศรีอยุธยา.02,2,นายปัญญา พุกราชวงศ์,กล้าธรรม,
พระนครศรีอยุธยา,2,พระนครศรีอยุธยา.02,3,นายชริน วงศ์พันธ์เที่ยง,ประชาชน,
พระนครศรีอยุธยา,2,พระนครศรีอยุธยา.02,4,นายภาสพล โตหอมบุตร,ไทยก้าวใหม่,
พระนครศรีอยุธยา,2,พระนครศรีอยุธยา.02,5,นางสาวฉวี พงษ์พนัศ,ประชาธิปัตย์,
พระนครศรีอยุธยา,2,พระนครศรีอยุธยา.02,6,นายวุฒิพงษ์ พวงทอง,เพื่อไทย,
พระนครศรีอยุธยา,2,พระนครศรีอยุธยา.02,7,นายนพ ชีวานันท์,ภูมิใจไทย,
พระนครศรีอยุธยา,2,พระนครศรีอยุธยา.02,8,นางสาวธนภรณ์ ผลยาม,พลังประชารัฐ,
พระนครศรีอยุธยา,2,พระนครศรีอยุธยา.02,9,นายปฐมรัตน์ ขวนขวายทรัพย์,เศรษฐกิจ,
พระนครศรีอยุธยา,3,พระนครศรีอยุธยา.03,1,นายภาคภูมิสุข พวงกูลสมบัติ,เศรษฐกิจ,
พระนครศรีอยุธยา,3,พระนครศรีอยุธยา.03,2,นายวิเชษฐ์ รุญเจริญ,รวมไทยสร้างชาติ,
พระนครศรีอยุธยา,3,พระนครศรีอยุธยา.03,3,นางสาวธนภร โสมทองแดง,เพื่อไทย,
พระนครศรีอยุธยา,3,พระนครศรีอยุธยา.03,4,นายวีระยุทธ ใยวังหน้า,ประชาชน,
พระนครศรีอยุธยา,3,พระนครศรีอยุธยา.03,5,นางสาวพิมพฤดา ตันจรารักษ์,ภูมิใจไทย,
พระนครศรีอยุธยา,3,พระนครศรีอยุธยา.03,6,นายเอกราช ใกล้สว่าง,ประชาธิปัตย์,
พระนครศรีอยุธยา,4,พระนครศรีอยุธยา.04,1,นางสาวณัฐณิชา บุรณศิริ,เพื่อไทย,
พระนครศรีอยุธยา,4,พระนครศรีอยุธยา.04,2,นางสาวเพ็ญศิริรักษ์ ปลื้มสุข,ประชาชน,
พระนครศรีอยุธยา,4,พระนครศรีอยุธยา.04,3,นายวีระชัย นาคมาศ,โอกาสใหม่,
พระนครศรีอยุธยา,4,พระนครศรีอยุธยา.04,4,นายคงกฤช รามศักดิ์,ภูมิใจไทย,
พระนครศรีอยุธยา,4,พระนครศรีอยุธยา.04,5,นายปวริศฐ์ ปิยศรีขจรศิริ,รวมไทยสร้างชาติ,
พระนครศรีอยุธยา,4,พระนครศรีอยุธยา.04,6,นายนพดล อมรเวช,พลังประชารัฐ,
พระนครศรีอยุธยา,4,พระนครศรีอยุธยา.04,7,นายสฤษดิ์ เอี่ยมศิริ,เศรษฐกิจ,
