province,prov_id,cons_no,zones,registered_voters,cons_turnout,cons_turnout_pct,cons_valid,cons_invalid,cons_blank,winner_name,winner_party,winner_votes,winner_pct,party_list_turnout,party_list_turnout_pct,party_list_valid,party_list_invalid,party_list_blank,top_party_list_party,top_party_list_votes,top_party_list_pct,ref_turnout,ref_turnout_pct,ref_valid,ref_invalid,ref_yes,ref_yes_pct,ref_no,ref_no_pct,ref_abstained
นครศรีธรรมราช,NST,3,"อำเภอเชียรใหญ่, อำเภอปากพนัง (เฉพาะหูล่อง บางศาลา บางพระ บางตะพง บ้านเพิง ท่าพยา ปากแพรก ขนาบนาก), อำเภอหัวไทร, อำเภอเฉลิมพระเกียรติ (เฉพาะเชียรเขา ดอนตรอ สวนหลวง ทางพูน)",133623,92797,69.45,87884,2548,2365,นายพิทักษ์เดช เดชเดโช,ประชาธิปัตย์,44848,51.03,92849,69.49,88398,3286,1165,ประชาธิปัตย์,57468,65.01,86832,64.98,84329,2503,27829,33.0,49911,59.19,6589
นครศรีธรรมราช,NST,4,"อำเภอชะอวด, อำเภอร่อนพิบูลย์ (ยกเว้นหินตก เสาธง), อำเภอจุฬาภรณ์",135857,97264,71.59,91448,2248,3568,นางกนกพร เดชเดโช,ประชาธิปัตย์,41929,45.85,97635,71.87,92861,3174,1600,ประชาธิปัตย์,59076,63.62,92213,67.88,90065,2148,34042,37.8,48322,53.65,7701
นครศรีธรรมราช,NST,5,"อำเภอทุ่งสง, อำเภอนาบอน (ยกเว้นทุ่งสง)",140284,95930,68.38,90593,1882,3455,นายสมศักดิ์ แสงอารยะกุล,กล้าธรรม,34752,38.36,95690,68.21,90427,2910,2353,ประชาธิปัตย์,50902,56.29,96365,68.69,94307,2058,36909,39.14,49325,52.3,8073
นครศรีธรรมราช,NST,6,"อำเภอฉวาง (เฉพาะฉวาง ไม้เรียง กะเปียด นากะชะ), อำเภอนาบอน (เฉพาะทุ่งสง), อำเภอทุ่งใหญ่, อำเภอบางขัน, อำเภอถ้ำพรรณรา",134534,99138,73.69,94424,1908,2806,นายจอมไกร สวัสดิวงศ์,ประชาธิปัตย์,41070,43.5,98935,73.54,94341,3058,1536,ประชาธิปัตย์,60478,64.11,95552,71.02,93367,2185,34924,37.41,50233,53.8,8210
นครศรีธรรมราช,NST,7,"อำเภอลานสกา, อำเภอฉวาง (ยกเว้นฉวาง ไม้เรียง กะเปียด นากะชะ), อำเภอพิปูน, อำเภอร่อนพิบูลย์ (เฉพาะหินตก เสาธง), อำเภอช้างกลาง",136717,94953,69.45,79236,4910,10807,นายอภินันท์ สโมสร,ภูมิใจไทย,36880,46.54,94986,69.48,87562,3577,3847,ประชาธิปัตย์,48067,54.89,90028,65.85,87769,2259,30418,34.66,48265,54.99,9086
นครศรีธรรมราช,NST,8,"อำเภอพรหมคีรี, อำเภอท่าศาลา (เฉพาะท่าศาลา โมคลาน ดอนตะโก โพธิ์ทอง), อำเภอนบพิตำ, อำเภอเมืองนครศรีธรรมราช (เฉพาะปากพูน)",136225,91568,67.22,84919,2458,4191,นางอวยพรศรี เชาวลิต,ภูมิใจไทย,47916,56.43,91954,67.5,86508,3426,2020,ประชาธิปัตย์,45987,53.16,92828,68.14,90194,2634,39011,43.25,43048,47.73,8135
นครศรีธรรมราช,NST,9,"อำเภอท่าศาลา (ยกเว้นท่าศาลา โมคลาน ดอนตะโก โพธิ์ทอง), อำเภอสิชล, อำเภอขนอม",139759,78608,56.25,73792,2107,2709,นางสาวพิมพ์ภัทรา วิชัยกุล,ภูมิใจไทย,35278,47.81,78998,56.52,75167,2519,1312,ประชาธิปัตย์,43116,57.36,87705,62.75,85732,1973,33320,38.87,45191,52.71,7221
กระบี่,KBI,1,"อำเภอเมืองกระบี่, อำเภอเหนือคลอง (ยกเว้นโคกยาง ปกาสัย ห้วยยูง)",128642,92613,71.99,85607,2599,4407,นายกิตติ กิตติธรกุล,ภูมิใจไทย,47972,56.04,92607,71.99,86827,3254,2526,ประชาธิปัตย์,32568,37.51,88218,68.58,85848,2370,39961,46.55,37042,43.15,8845
กระบี่,KBI,2,"อำเภอเขาพนม, อำเภออ่าวลึก, อำเภอปลายพระยา",117651,78537,66.75,72047,2435,4055,นายถิรเดช ตั้งมั่นก่อกิจ,ภูมิใจไทย,39705,55.11,78612,66.82,74067,2804,1741,ประชาธิปัตย์,44106,59.55,78092,66.38,76169,1923,28601,37.55,40163,52.73,7405
กระบี่,KBI,3,"อำเภอเกาะลันตา, อำเภอคลองท่อม, อำเภอลำทับ, อำเภอเหนือคลอง (เฉพาะโคกยาง ปกาสัย ห้วยยูง)",124285,89805,72.26,83341,2749,3715,นายกิตติชัย เอ่งฉ้วน,ภูมิใจไทย,45246,54.29,85728,68.98,80838,3064,1826,ประชาธิปัตย์,43386,53.67,85425,68.73,83043,2382,33873,40.79,40785,49.11,8385
พังงา,PNA,1,"อำเภอเมืองพังงา, อำเภอเกาะยาว, อำเภอตะกั่วทุ่ง, อำเภอทับปุด",100343,71143,70.9,63519,2801,4823,นายอรรถพล ไตรศรี,ภูมิใจไทย,34785,54.76,70875,70.63,66088,2506,2281,ประชาธิปัตย์,30620,46.33,67952,67.72,66103,1849,25676,38.84,33564,50.78,6863
พังงา,PNA,2,"อำเภอกะปง, อำเภอตะกั่วป่า, อำเภอคุระบุรี, อำเภอท้ายเหมือง",110773,79386,71.67,72114,2717,4555,นายฉกาจ พัฒนกิจวิบูลย์,ภูมิใจไทย,25124,34.84,79699,71.95,73698,3212,2789,ประชาธิปัตย์,32147,43.62,76850,69.38,74780,2070,30699,41.05,36079,48.25,8002
ภูเก็ต,PKT,1,อำเภอเมืองภูเก็ต (ยกเว้นฉลอง วิชิต ราไวย์ กะรน),103980,69548,66.89,63373,1873,4302,ว่าที่ร้อยตรีสมชาติ เตชถาวรเจริญ,ประชาชน,18463,29.13,69682,67.01,65680,1894,2108,ประชาชน,22574,34.37,72130,69.37,70771,1359,37882,53.53,27758,39.22,5131
ภูเก็ต,PKT,2,"อำเภอเมืองภูเก็ต (ยกเว้นเกาะแก้ว รัษฎา ตลาดใหญ่ ตลาดเหนือ), อำเภอกะทู้ (ยกเว้นกะทู้)",108376,64503,59.52,56918,2751,4834,นายเฉลิมพงศ์ แสงดี,ประชาชน,21359,37.53,64673,59.67,60460,1772,2441,ประชาชน,20211,33.43,64207,59.24,62833,1374,31814,50.63,25737,40.96,5282
ภูเก็ต,PKT,3,"อำเภอถลาง, อำเภอกะทู้ (เฉพาะกะทู้)",117792,78539,66.68,71837,2035,4667,นางสาวอรทัย เกิดทรัพย์,กล้าธรรม,29323,40.82,78512,66.65,73235,2218,3059,ประชาชน,24272,33.14,73733,62.6,72139,1594,36129,50.08,29369,40.71,6641
สุราษฎร์ธานี,SNI,1,อำเภอเมืองสุราษฎร์ธานี (ยกเว้นขุนทะเล วัดประดู่),117090,78164,66.76,71708,1540,4916,นางสาวกานสินี โอภาสรังสรรค์,ภูมิใจไทย,26079,36.37,78024,66.64,74116,1540,2368,ประชาธิปัตย์,29290,39.52,71700,61.23,70612,1088,31635,44.8,33263,47.11,5714
สุราษฎร์ธานี,SNI,2,"อำเภอกาญจนดิษฐ์ (เฉพาะท่าทอง พลายวาส ท่าอุแท คลองสระ), อำเภอดอนสัก, อำเภอเกาะพะงัน, อำเภอเกาะสมุย",119683,79103,66.09,74539,1997,2567,นายพิพิธ รัตนรักษ์,ภูมิใจไทย,25384,34.05,79119,66.11,74910,2596,1613,ประชาธิปัตย์,38302,51.13,81405,68.02,79585,1820,33439,42.02,38737,48.67,7409
สุราษฎร์ธานี,SNI,3,"อำเภอบ้านนาสาร (ยกเว้นทุ่งเตา ทุ่งเตาใหม่), อำเภอเคียนซา (ยกเว้นบ้านเสด็จ), อำเภอเวียงสระ",120055,90149,75.09,84850,2117,3182,นางสาววชิราภรณ์ กาญจนะ,ไทรวมพลัง,38780,45.7,89552,74.59,84794,2888,1870,ประชาธิปัตย์,50396,59.43,85449,71.17,83702,1747,31721,37.9,44180,52.78,7801
สุราษฎร์ธานี,SNI,4,"อำเภอคีรีรัฐนิคม, อำเภอบ้านตาขุน, อำเภอพุนพิน",123380,90904,73.68,87059,1747,2098,นายสมชาติ ประดิษฐพร,ประชาธิปัตย์,40589,46.62,90642,73.47,86556,2676,1410,ประชาธิปัตย์,54347,62.79,90594,73.43,88723,1871,35237,39.72,45386,51.15,8100
สุราษฎร์ธานี,SNI,5,"อำเภอพนม, อำเภอพระแสง, อำเภอชัยบุรี, อำเภอเคียนซา (เฉพาะบ้านเสด็จ)",121866,86036,70.6,81493,1968,2575,นายปรเมษฐ์ จินา,กล้าธรรม,28737,35.26,85724,70.34,81295,2891,1538,ประชาธิปัตย์,54015,66.44,85485,70.15,83635,1850,31262,37.38,44880,53.66,7493
สุราษฎร์ธานี,SNI,6,"อำเภอไชยา, อำเภอท่าชนะ, อำเภอท่าฉาง, อำเภอวิภาวดี",125055,95993,76.76,92171,2114,1708,นายพิชัย ชมภูพล,ภูมิใจไทย,29721,32.25,96016,76.78,91391,3297,1328,ประชาธิปัตย์,56783,62.13,92000,73.57,89924,2076,31495,35.02,50678,56.36,7751
สุราษฎร์ธานี,SNI,7,"อำเภอกาญจนดิษฐ์ (ยกเว้นท่าทอง พลายวาส ท่าอุแท คลองสระ), อำเภอบ้านนาสาร (เฉพาะทุ่งเตา ทุ่งเตาใหม่), อำเภอบ้านนาเดิม, อำเภอเมืองสุราษฎร์ธานี (เฉพาะขุนทะเล วัดประดู่)",120277,91636,76.19,87232,1872,2532,นายพงษ์ศักดิ์ จ่าแก้ว,กล้าธรรม,38674,44.33,91007,75.66,86681,2598,1728,ประชาธิปัตย์,47534,54.84,88810,73.84,86871,1939,35224,40.55,44022,50.68,7625
ระนอง,RNG,1,"อำเภอเมืองระนอง, อำเภอละอุ่น, อำเภอกะเปอร์, อำเภอกระบุรี, อำเภอสุขสำราญ",143314,91488,63.84,79569,4533,7386,นายคงกฤษ ฉัตรมาลีรัตน์,ภูมิใจไทย,56553,71.07,91420,63.79,84949,3532,2939,ภูมิใจไทย,27631,32.53,86935,60.66,84663,2272,32196,38.03,43742,51.67,8725
ชุมพร,CPN,1,"อำเภอเมืองชุมพร (ยกเว้นบางลึก หาดพันไกร วังใหม่ บ้านนา ถ้ำสิงห์), อำเภอสวี (ยกเว้นเขาทะลุ เขาค่าย)",137056,97935,71.46,90574,2321,5040,นายวิชัย สุดสวาสดิ์,ภูมิใจไทย,43318,47.83,92241,67.3,87047,2883,2311,ประชาธิปัตย์,40051,46.01,94124,68.68,92224,1900,32496,35.24,51690,56.05,8038
ชุมพร,CPN,2,"อำเภอเมืองชุมพร (เฉพาะบางลึก หาดพันไกร วังใหม่ บ้านนา ถ้ำสิงห์), อำเภอท่าแซะ, อำเภอปะทิว",136820,102097,74.62,95961,2554,3582,นายกิตติศักดิ์ พรหมรัตน์,ภูมิใจไทย,33428,34.83,102297,74.77,96521,3562,2214,ประชาธิปัตย์,47139,48.84,97154,71.01,94891,2263,32997,34.77,53128,55.99,8766
ชุมพร,CPN,3,"อำเภอหลังสวน, อำเภอละแม, อำเภอพะโต๊ะ, อำเภอสวี (เฉพาะเขาทะลุ เขาค่าย), อำเภอทุ่งตะโก",135755,92854,68.4,86974,2453,3427,นายสุพล จุลใส,ภูมิใจไทย,39753,45.71,93463,68.85,88446,3062,1955,ประชาธิปัตย์,45243,51.15,92403,68.07,90558,1845,31012,34.25,51378,56.73,8168
สงขลา,SKA,1,อำเภอเมืองสงขลา,128331,91651,71.42,81854,2732,7065,นายสรรเพชญ บุญญามณี,ภูมิใจไทย,41498,50.7,91732,71.48,85442,2870,3420,ประชาธิปัตย์,37656,44.07,88000,68.57,85946,2054,37202,43.29,41300,48.05,7444
สงขลา,SKA,2,อำเภอหาดใหญ่ (เฉพาะคลองอู่ตะเภา หาดใหญ่),108657,78433,72.18,74548,1341,2544,นายจูรี นุ่มแก้ว,ประชาธิปัตย์,30686,41.16,78976,72.68,75197,1740,2039,ประชาธิปัตย์,28051,37.3,74527,68.59,73219,1308,35945,49.09,32107,43.85,5167
สงขลา,SKA,3,"อำเภอจะนะ (เฉพาะจะโหนง คลองเปียะ), อำเภอหาดใหญ่ (เฉพาะทุ่งใหญ่ ท่าข้าม พะตง น้ำน้อย บ้านพรุ คอหงส์), อำเภอนาหม่อม",133721,100559,75.2,88538,3169,8852,นายสมยศ พลายด้วง,ภูมิใจไทย,35127,39.67,100052,74.82,94210,2604,3238,ประชาธิปัตย์,45286,48.07,100535,75.18,98551,1984,45187,45.85,45146,45.81,8218
สงขลา,SKA,4,"อำเภอสทิงพระ, อำเภอระโนด, อำเภอกระแสสินธุ์, อำเภอสิงหนคร (เฉพาะรำแดง วัดขนุน ชะแล้ บางเขียด ม่วงงาม)",126692,97257,76.77,91837,2541,2879,นายชนนพัฒฐ์ นาคสั้ว,กล้าธรรม,43872,47.77,97341,76.83,91970,3757,1614,ประชาธิปัตย์,55744,60.61,91798,72.46,88823,2975,33857,38.12,47075,53.0,7891
สงขลา,SKA,5,"อำเภอรัตภูมิ, อำเภอควนเนียง, อำเภอสิงหนคร (ยกเว้นรำแดง วัดขนุน ชะแล้ บางเขียด ม่วงงาม)",129751,96006,73.99,86388,3632,5986,นายวงศ์วชร ขาวทอง,กล้าธรรม,48514,56.16,95881,73.9,89789,3694,2398,ประชาธิปัตย์,58101,64.71,95977,73.97,93270,2707,37840,40.57,45742,49.04,9688
สงขลา,SKA,6,"อำเภอสะเดา, อำเภอคลองหอยโข่ง",116166,84207,72.49,79919,2151,2137,นายอนุกูล พฤกษานุศักดิ์,ภูมิใจไทย,43976,55.03,87824,75.6,83177,2920,1727,ประชาธิปัตย์,39381,47.35,85024,73.19,82693,2331,36534,44.18,38470,46.52,7689
สงขลา,SKA,7,"อำเภอนาทวี, อำเภอสะบ้าย้อย, อำเภอเทพา (เฉพาะลำไพล)",123182,93908,76.24,88484,2638,2786,นายณัฏฐ์ชนน ศรีก่อเกื้อ,ภูมิใจไทย,34425,38.91,93285,75.73,87868,3807,1610,ประชาธิปัตย์,39707,45.19,89784,72.89,87291,2493,41944,48.05,38041,43.58,7306
สงขลา,SKA,8,"อำเภอจะนะ (ยกเว้นจะโหนง คลองเปียะ), อำเภอเทพา (ยกเว้นลำไพล)",120448,89009,73.9,84220,2252,2537,พล.ต.ต.สุรินทร์ ปาลาเร่,กล้าธรรม,38399,45.59,89598,74.39,84452,3562,1584,ประชาธิปัตย์,38710,45.84,91374,75.86,88563,2811,41746,47.14,39326,44.4,7491
สงขลา,SKA,9,"อำเภอหาดใหญ่ (เฉพาะฉลุง ทุ่งตำเสา คูเต่า คลองแห ควนลัง), อำเภอบางกล่ำ",135999,103560,76.15,94271,2983,6306,นายศักดิ์สิทธิ์ ขาวทอง,ประชาธิปัตย์,46357,49.17,103300,75.96,97646,2911,2743,ประชาธิปัตย์,47669,48.82,98992,72.79,96592,2400,45089,46.68,42869,44.38,8634
สตูล,STN,1,"อำเภอเมืองสตูล, อำเภอควนโดน, อำเภอควนกาหลง (เฉพาะทุ่งนุ้ย)",116873,83817,71.72,77080,2382,4355,นายพีรพัฒน์ รัชกิจประการ,ภูมิใจไทย,36435,47.27,78978,67.58,72928,3350,2700,ประชาธิปัตย์,23498,32.22,79537,68.05,77189,2348,37560,48.66,31278,40.52,8351
สตูล,STN,2,"อำเภอควนกาหลง (ยกเว้นทุ่งนุ้ย), อำเภอท่าแพ, อำเภอละงู, อำเภอทุ่งหว้า, อำเภอมะนัง",129553,89219,68.87,81300,2930,4989,นายวรศิษฎ์ เลียงประสิทธิ์,ภูมิใจไทย,51667,63.55,88942,68.65,82926,3261,2755,ประชาธิปัตย์,38415,46.32,89328,68.95,86907,2421,42041,48.37,35079,40.36,9787
ตรัง,TRG,1,อำเภอเมืองตรัง,124216,94152,75.8,85931,2037,6184,นายเอกพล ณ พัทลุง,ภูมิใจไทย,33921,39.47,94078,75.74,88408,2440,3230,ประชาธิปัตย์,50395,57.0,87723,70.62,86095,1628,33674,39.11,43163,50.13,9258
ตรัง,TRG,2,"อำเภอห้วยยอด, อำเภอวังวิเศษ, อำเภอรัษฎา",132487,90495,68.3,85379,2031,3085,นายทวี สุระบาล,ภูมิใจไทย,39583,46.36,90925,68.63,86117,2790,2018,ประชาธิปัตย์,57478,66.74,90121,68.02,87958,2163,33932,38.58,44931,51.08,9095
ตรัง,TRG,3,"อำเภอย่านตาขาว (ยกเว้นย่านตาขาว ทุ่งกระบือ ทุ่งค่าย เกาะเปียะ), อำเภอปะเหลียน, อำเภอนาโยง, อำเภอหาดสำราญ",125342,84202,67.18,78119,2211,3872,นายกฤตย์อิชย์ ภาคย์อิชณน์,ประชาธิปัตย์,42376,54.25,89672,71.54,84712,2650,2310,ประชาธิปัตย์,58320,68.85,83952,66.98,81830,2122,30943,37.81,41048,50.16,9839
ตรัง,TRG,4,"อำเภอกันตัง, อำเภอย่านตาขาว (ยกเว้นหนองบ่อ นาชุมเห็ด ในควน โพรงจระเข้), อำเภอสิเกา",128358,94316,73.48,88725,2009,3582,นายกาญจน์ ตั้งปอง,ประชาธิปัตย์,48284,54.42,94639,73.73,89831,2747,2061,ประชาธิปัตย์,58078,64.65,89501,69.73,87329,2172,35144,40.24,42511,48.68,9674
พัทลุง,PLG,1,"อำเภอเมืองพัทลุง, อำเภอเขาชัยสน",134471,109161,81.18,104290,1918,2953,นาวาอากาศเอกอธิคุณ คงมี,ภูมิใจไทย,40279,38.62,100740,74.92,95883,3086,1771,ประชาธิปัตย์,50453,52.62,100853,75.0,98534,2319,39107,39.69,50818,51.57,8609
พัทลุง,PLG,2,"อำเภอกงหรา (เฉพาะสมหวัง ชะรัด), อำเภอควนขนุน, อำเภอศรีบรรพต, อำเภอป่าพะยอม, อำเภอศรีนครินทร์",144593,116111,80.3,111116,2277,2718,นายวรท เทอดวีระพงศ์,ภูมิใจไทย,55709,50.14,108666,75.15,103725,3431,1510,ประชาธิปัตย์,58443,56.34,109572,75.78,106886,2686,44026,41.19,53569,50.12,9291
พัทลุง,PLG,3,"อำเภอกงหรา (ยกเว้นสมหวัง ชะรัด), อำเภอตะโหมด, อำเภอปากพะยูน, อำเภอป่าบอน, อำเภอบางแก้ว",143629,104566,72.8,97977,2990,3599,นายจรัญ จันทร์แก้ว,กล้าธรรม,44245,45.16,104788,72.96,99698,3405,1685,ประชาธิปัตย์,56809,56.98,104339,72.64,101491,2848,39235,38.66,52991,52.21,9265
ปัตตานี,PTN,2,"อำเภอโคกโพธิ์, อำเภอหนองจิก",110681,77256,69.8,71930,2713,2613,นายคอซีย์ มามุ,ภูมิใจไทย,36360,50.55,74403,67.22,68811,4110,1482,ประชาชาติ,16806,24.42,74437,67.25,71881,2556,44444,61.83,21897,30.46,5540
ปัตตานี,PTN,1,อำเภอเมืองปัตตานี,95605,65876,68.9,61645,1946,2285,นายบาฮารุดดีน ยูโซะ,ภูมิใจไทย,22538,36.56,70249,73.48,65277,3061,1911,ประชาชน,21801,33.4,66602,69.66,64568,2034,43789,67.82,16104,24.94,4675
ปัตตานี,PTN,3,"อำเภอทุ่งยางแดง, อำเภอยะรัง, อำเภอแม่ลาน",99188,65167,65.7,61194,2490,1483,นายบูรฮันธ์ สะเม๊าะ,ภูมิใจไทย,28280,46.21,65065,65.6,60486,3546,1033,ประชาชาติ,24702,40.84,64325,64.85,62122,2203,46844,75.41,11430,18.4,3848
ปัตตานี,PTN,4,"อำเภอปะนาเระ, อำเภอสายบุรี, อำเภอไม้แก่น, อำเภอกะพ้อ",110256,75911,68.85,72987,2003,921,นายยูนัยดี วาบา,กล้าธรรม,27479,37.65,79021,71.67,73987,3881,1153,ประชาชาติ,24922,33.68,75543,68.52,72963,2580,52642,72.15,16060,22.01,4261
ปัตตานี,PTN,5,"อำเภอมายอ, อำเภอยะหริ่ง",109944,70160,63.81,65636,2953,1571,นายสาเหะมูหามัด อัลอิดรุส,ภูมิใจไทย,32162,49.0,69928,63.6,64704,4158,1066,ประชาชาติ,28523,44.08,69853,63.54,67278,2575,50454,74.99,12387,18.41,4437
ยะลา,YLA,1,"อำเภอเมืองยะลา (ยกเว้นบุดี เปาะเส้ง บันนังสาเรง), อำเภอยะหา (เฉพาะยะหา ตาชี บาโงยซิแน)",130145,88642,68.11,81366,2802,4474,นายสุไลมาน บือแนปีแน,ประชาชาติ,29562,36.33,88237,67.8,81371,3854,3012,ประชาชาติ,22624,27.8,89702,68.92,87064,2638,53074,60.96,26733,30.7,7257
ยะลา,YLA,2,"อำเภอเมืองยะลา (เฉพาะบุดี เปาะเส้ง บันนังสาเรง), อำเภอยะหา (ยกเว้นยะหา ตาชี บาโงยซิแน), อำเภอรามัน, อำเภอกาบัง",134276,91925,68.46,83338,4990,3597,นายซูการ์โน มะทา,ประชาชาติ,44309,53.17,88671,66.04,81362,5405,1904,ประชาชาติ,42213,51.88,88827,66.15,85321,3506,63032,73.88,15902,18.64,6387
ยะลา,YLA,3,"อำเภอเบตง, อำเภอบันนังสตา, อำเภอธารโต, อำเภอกรงปินัง",131444,91113,69.32,82807,3987,4319,นายอับดุลอายี สาแม็ง,ประชาชาติ,33171,40.06,91135,69.33,83888,4584,2663,ประชาชาติ,30535,36.4,86678,65.94,83774,2904,56778,67.78,20408,24.36,6588
นราธิวาส,NWT,1,"อำเภอเมืองนราธิวาส, อำเภอยี่งอ",129176,92477,71.59,87148,2606,2723,นายลุตฟี หะยีอีแต,กล้าธรรม,37791,43.36,94977,73.53,87157,5586,2234,ประชาชาติ,26389,30.28,91028,70.47,87458,3570,56529,64.64,24015,27.46,6914
นราธิวาส,NWT,2,"อำเภอตากใบ, อำเภอสุไหงโกลก",113221,72507,64.04,65516,3258,3733,นายอามินทร์ มะยูโซ๊ะ,กล้าธรรม,40265,61.46,70414,62.19,63801,4683,1930,ประชาชน,14722,23.07,70705,62.45,67727,2978,40902,60.39,20920,30.89,5905
นราธิวาส,NWT,3,"อำเภอแว้ง, อำเภอสุไหงปาดี, อำเภอเจาะไอร้อง",112323,82161,73.15,78576,2392,1193,นายสัมพันธ์ มะยูโซ๊ะ,กล้าธรรม,36053,45.88,75240,66.99,69801,4632,807,ประชาชาติ,20935,29.99,74709,66.51,71684,3025,50060,69.83,16804,23.44,4820
นราธิวาส,NWT,4,"อำเภอระแงะ, อำเภอสุคิริน, อำเภอจะแนะ",116961,81814,69.95,78570,2228,1016,นายซาการียา สะอิ,ภูมิใจไทย,39681,50.5,82112,70.2,76708,4431,973,ประชาชาติ,27823,36.27,78305,66.95,75717,2588,54363,71.8,17082,22.56,4272
นราธิวาส,NWT,5,"อำเภอบาเจาะ, อำเภอรือเสาะ, อำเภอศรีสาคร",125363,84877,67.7,80626,2854,1397,นายกมลศักดิ์ ลีวาเมาะ,ประชาชาติ,42706,52.97,85228,67.98,78867,5196,1165,ประชาชาติ,32314,40.97,84450,67.36,81738,2712,61689,75.47,15232,18.64,4817
