province,cons_no,cons_code,no_1,name_1,party_1,no_2,name_2,party_2,no_3,name_3,party_3,no_4,name_4,party_4,no_5,name_5,party_5,no_6,name_6,party_6,no_7,name_7,party_7,no_8,name_8,party_8,no_9,name_9,party_9,no_10,name_10,party_10,no_11,name_11,party_11,no_12,name_12,party_12,no_13,name_13,party_13,no_14,name_14,party_14,no_15,name_15,party_15,no_16,name_16,party_16,no_17,name_17,party_17,no_18,name_18,party_18,no_19,name_19,party_19
ตรัง,4,ตรัง.04,1,นายพิชัย เจริญศิริสุนทร,ภูมิใจไทย,2,นายกาญจน์ ตั้งปอง,ประชาธิปัตย์,3,นายอาณัฐชัย ภู่กลาง,เพื่อไทย,4,นายวิรัช วิชัยวงศ์,รวมไทยสร้างชาติ,5,นายปองคุณ อารยะทรงศักดิ์,ประชาชน,6,นายเสถียร แก้วงาม,กล้าธรรม,7,นายสุมิตร สามห้วย,ไทยก้าวใหม่,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ตราด,1,ตราด.01,1,นายพิชานนท์ อิงประสาร,ภูมิใจไทย,2,นายธีรภาพ ทิบุญมี,ไทยสร้างไทย,3,นายทินวัฒน์ เจียมอุย,พลังประชารัฐ,4,นายกิตติธัช ไชยอรรถ,กล้าธรรม,5,นายสักเดช สว่างไสว,เพื่อไทย,6,นายปรีชาวิชญ์ ฉิมผกา,ประชาธิปัตย์,7,นายพรรณเศรษฐ์ นุ่มหนู,ประชาชน,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ตาก,1,ตาก.01,1,นายธนัสถ์ ทวีเกื้อกูลกิจ,ภูมิใจไทย,2,นางศิริกุล อนุตรพงศ์,รวมไทยสร้างชาติ,3,พันตำรวจโท พิษณุ พลบุตร,เพื่อไทย,4,นายชนะพล อ่อนพรม,รวมใจไทย,5,นายคริษฐ์ ปานเนียม,ประชาชน,6,นายปองภพ วณิชศิริ,เศรษฐกิจ,7,นายพิทักษ์ อ่อนน้อม,กล้าธรรม,8,นายวริศ มีไชโย,ประชาธิปัตย์,9,นายธนพล อิ่มอ้น,พลังไทยรักชาติ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ตาก,2,ตาก.02,1,นายธีรยุทธ วงษ์แหวน,รวมใจไทย,2,นายชิงชัย ก่อประภากิจ,กล้าธรรม,3,นายวราทิต ไชยนันทน์,เพื่อไทย,4,นายพิสิษฐ ใชยลังกา,ภูมิใจไทย,5,นายสราวุธ หาญเมืองใจ,ประชาธิปัตย์,6,นายรัชต์พงศ์ สร้อยสุวรรณ,ประชาชน,7,นายศิวกรณ์ ลำจวน,เศรษฐกิจ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ตาก,3,ตาก.03,1,นายเวสารัตน์ เลิศสิริโชคสกุล,เศรษฐกิจ,2,นายชัยณรงค์ มะเดชะ,เพื่อไทย,3,นายพิพัฒชัย แก้วสีเขียว,รวมไทยสร้างชาติ,4,นายวสันต์ บุญลือ,รวมใจไทย,5,นายอรรถสิทธิ์ ต๊ะทองคำ,ภูมิใจไทย,6,นายภาคภูมิ บูลย์ประมุข,กล้าธรรม,7,นายปรัชญา ปุณหะกิจ,ประชาชน,8,นายเทวฤทธิ์ เชี่ยวชาญคีรี,ประชาธิปัตย์,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นครนายก,1,นครนายก.01,1,พลตำรวจตรี สุรพล บุญมา,ภูมิใจไทย,2,นายปิยวัฒน์ กิตติธเนศวร,กล้าธรรม,3,นายปริญ โอวาทกานนท์,ประชาชน,4,นายสำเร็จ ศรีจันทร์,ประชาธิปัตย์,5,พลโท วีรากร ประกอบ,รวมไทยสร้างชาติ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นครนายก,2,นครนายก.02,1,ร้อยตำรวจเอก ธวัชชัย ถนนทอง,แรงงานสร้างชาติ,2,นายสำราญ ตลับเพ็ชร์,ประชาชน,3,นายธนานุพงษ์ มีมา,ประชาธิปัตย์,4,นายวุฒิชัย กิตติธเนศวร,กล้าธรรม,5,นายสมชาย หวังสวัสดิ์,พลังประชารัฐ,6,นายเกรียงไกร กิตติธเนศวร,ภูมิใจไทย,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นครปฐม,1,นครปฐม.01,1,นายอุฬาร ชั้นอินทร์งาม,กล้าธรรม,2,ร้อยตำรวจโท สุธรรม เข็มแข็งปรีชานนท์,รวมไทยสร้างชาติ,3,นายชยพล จำปาโชติ,พลวัต,4,นายโกศล สิงห์ทอง,เศรษฐกิจ,5,นายอัครดิฏฐ์ คุณดิลกจิรายุ,ประชาธิปัตย์,6,นางสาวภาชินี เหลืองเพิ่มสกุล,ประชาชน,7,นายธนพล โตโพธิ์ไทย,เพื่อไทย,8,นายศุภโชค ศรีสุขจร,ภูมิใจไทย,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นครปฐม,2,นครปฐม.02,1,พันเอก ทองประมาณ จันทรอัมพร,เพื่อชีวิตใหม่,2,นายโรจนินทร์ ศิรรัฐเมธากรณ์,ภูมิใจไทย,3,พันโท สินธพ แก้วพิจิตร,กล้าธรรม,4,นางสาวศศนันท์ รัตนบรรเทิง,ประชาชน,5,นางสาวธนัญญา พันธุ์การรุ่ง,เพื่อไทย,6,นายนุกูล สิริสุวรรณ์,ประชาธิปัตย์,7,นายภาณุวิทย์ เอี้ยวโพธิเงิน,โอกาสใหม่,8,พันตำรวจเอก วีระยศ ชื่นกลิ่นธูปศิริ,เศรษฐกิจ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นครปฐม,3,นครปฐม.03,1,นายทรงพล ชูศิลป์กุล,เพื่อไทย,2,นายอาทิตย์ ว่องวสุสมวงศ์,ประชาธิปัตย์,3,ว่าที่ร้อยตรี วัยวัฒน์ อินทร์ณรงค์,พลวัต,4,นายวันชนะ วงษ์พรพันธุ์,ประชาชน,5,นายอัษฎาวุธ จิตตคุตตานนท์,กล้าธรรม,6,นายพาณุวัฒณ์ สะสมทรัพย์,ภูมิใจไทย,7,นางสาวฐิตารีย์ ภรณ์ปรียากูล,โอกาสใหม่,8,นายปกร มหาโยธา,เศรษฐกิจ,9,นายสาโรช เบญจาสินสวัสดิ์,พลังไทยรักชาติ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นครปฐม,4,นครปฐม.04,1,นางสาวศศิรัตน์ สุขแก้วฟ้า,เศรษฐกิจ,2,นายกิตติภณ ปานพรหมมาศ,ประชาชน,3,นายวินัย วิจิตรโสภณ,เพื่อไทย,4,นายธนเดช สงวนพันธุ์,กล้าธรรม,5,นายอนุชิต ปฐมพงศ์พิทักษ์,เสรีรวมไทย,6,นายยุทธ เสือบางพระ,พลวัต,7,นายวิทิต เปี่ยมคล้า,ประชาธิปัตย์,8,พันเอก สุขชาต สะสมทรัพย์,ภูมิใจไทย,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นครปฐม,5,นครปฐม.05,1,นายณัฐพงศ์ โตอดิเทพย์,เศรษฐกิจ,2,นายสุเทพ เข้มแข็งปรีชานนท์,รวมไทยสร้างชาติ,3,นางสาวณฐมน สุวรรณ,ประชาชน,4,นายมานพ คำหวาน,เพื่อไทย,5,นายสมภพ จันทร์ทอง,ประชาธิปัตย์,6,นายปฐมพงศ์ สูญจันทร์,กล้าธรรม,7,นายอนุชา สะสมทรัพย์,ภูมิใจไทย,8,นางลาวัลย์ สิงห์สถิต,โอกาสใหม่,9,นายภคพล ขาวพัฒนวรรณ,เพื่อบ้านเมือง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นครปฐม,6,นครปฐม.06,1,นายชลพฤกษ วงศ์อรุณนิยม,ประชาชน,2,นายลลิต กิจสมัคร,เศรษฐกิจ,3,นายพรชัย วุ่นยรรยงค์,ไทยภักดี,4,นายศิรวริศ สวนแก้ว,เพื่อไทย,5,นายระวัง เนตรโพธิ์แก้ว,พลังประชารัฐ,6,นายเสรี สุขถาวร,กล้าธรรม,7,นายกฤษณะพัชร์ อชโชติพงศ์,เสรีรวมไทย,8,นายธนบดี จุติโสภณชัย,ประชาธิปัตย์,9,นายกองโท พเยาว์ เนียะแก้ว,ภูมิใจไทย,10,นายณัชธพงศ์ ชมเชย,เพื่อบ้านเมือง,,,,,,,,,,,,,,,,,,,,,,,,,,,
